0,0.002162392,0.004414745,0.529655186,0.498316118,0,1,0.49636,0.510299456
0.006451613,0.005196345,0.015271058,0.517562098,0.49830585,0.5,1,0.45779,0.550013037
0.012903226,0.006378579,0.013197642,0.514910457,0.489937779,0.6667,1,0.45671,0.573991616
0.019354839,0.002518405,0.020778812,0.521137795,0.482452718,0.75,1,0.49086,0.521591752
0.025806452,0.004135581,0.038861019,0.531131668,0.479280038,0.8,1,0.47218,0.538028762
0.032258065,0.011250257,0.018817998,0.535440584,0.478489435,0.8333,1,0.47249,0.52373789
0.038709677,0.011204916,0.028334744,0.533090266,0.483910713,0.8571,1,0.4811,0.500050143
0.04516129,0.003798599,0.009497333,0.523498157,0.467954905,0.875,0.875,0.48858,0.539282348
0.051612903,0.011204916,0.01248709,0.535109129,0.47715465,0.8889,0.7778,0.48073,0.531560262
0.058064516,0.002948309,0.025756564,0.516336718,0.501673614,0.9,0.8,0.486,0.509096015
0.064516129,0.004653928,0.038861019,0.510922952,0.499712508,0.9091,0.8182,0.43671,0.585554686
0.070967742,0.01124522,0.039140581,0.515553279,0.499804916,0.9167,0.8333,0.41195,0.598271055
0.077419355,0.008482755,0.012995737,0.519219373,0.506140009,0.9231,0.8462,0.40338,0.601329803
0.083870968,0.003587566,0.026729206,0.510521188,0.522106085,0.9286,0.8571,0.34558,0.702920352
0.090322581,0.011204916,0.038994976,0.495013108,0.520719962,0.9333,0.8667,0.29436,0.71221694
0.096774194,0.000951609,0.038861019,0.471419532,0.531747336,0.9375,0.875,0.21323,0.821499489
0.103225806,0.007211517,0.003069355,0.472122618,0.488007475,0.8824,0.8824,0.1723,0.886906553
0.109677419,0.0036984,0.010382611,0.521650044,0.493243937,0.8889,0.8889,0.1067,0.913061355
0.116129032,0.011204916,0.039035745,0.516437159,0.499065651,0.8947,0.8947,0.08825,0.912239004
0.122580645,0.011295039,0.023756921,0.516427115,0.49289484,0.9,0.9,0.07882,0.926580019
0.129032258,0.005114619,0.029278265,0.532186298,0.478397027,0.9048,0.8571,0.05824,0.949415328
0.135483871,0.002367827,0.004952513,0.543957976,0.520904779,0.8636,0.8636,0.05184,0.909029825
0.141935484,0.011204916,0.0175192,0.496087826,0.525576524,0.8696,0.8696,0.11139,0.887628618
0.148387097,0.006118846,0.00627849,0.490483221,0.529067499,0.875,0.875,0.08997,0.919750486
0.15483871,0.003630108,0.002706313,0.464479063,0.555639978,0.84,0.88,0.09151,0.986451251
0.161290323,0.010019883,0.010576751,0.4465604,0.6030967,0.8462,0.8846,0.01309,0.988005696
0.167741935,0.00669373,0.023716152,0.435260795,0.552025792,0.8148,0.8889,0.02417,0.989830916
0.174193548,0.002830757,0.032765021,0.421651048,0.585549418,0.8214,0.8929,0.00578,0.993571615
0.180645161,0.011204916,0.03901439,0.432016553,0.585559685,0.8276,0.8966,0.00835,0.995637523
0.187096774,0.005248963,0.011320308,0.412751981,0.496734912,0.8,0.8667,0.01196,0.998214895
0.193548387,0.001453723,0.007431682,0.447966573,0.615797688,0.8065,0.8387,0.01066,0.997974206
0.2,0.011204916,0.03901439,0.475296552,0.541265376,0.8125,0.8438,0.00633,0.995326634
0.206451613,0.002468586,0.003948809,0.427787989,0.513861223,0.8182,0.8485,0.00563,0.997633231
0.212903226,0.003829387,0.038861019,0.50662408,0.527578701,0.8235,0.8529,0.00735,0.995236376
0.219354839,0.002375104,0.022073727,0.485360734,0.548935253,0.8286,0.8571,0.00908,0.994153278
0.225806452,0.002980215,0.009974917,0.478028545,0.566184775,0.8056,0.8611,0.0135,1
0.232258065,0.002560388,0.005053466,0.455027571,0.569080231,0.7838,0.8649,0.00395,0.999458451
0.238709677,0.003084333,0.014836185,0.458954812,0.606577407,0.7632,0.8684,0.003,0.999568767
0.24516129,0.002515606,0.005635886,0.409799018,0.653448878,0.7436,0.8718,0.00298,0.998265038
0.251612903,0.002581099,0.010501037,0.36240094,0.669743516,0.725,0.875,0.00599,0.995136089
