0.09889239,0.47381687,0.91523206,0.92935026,0.93023044,
0.36627072,0.14347678,0.43729264,0.16848367,0.48269606,

0.10997355,0.20916647,0.86155,0.8778388,0.94173336,
0.020305157,0.03212011,0.12023574,0.33738065,0.44511652,

0.18325496,0.24524134,0.57889503,0.9588867,0.985773,
0.3830555,0.15481722,0.30455333,0.02237022,0.41061825,

0.56240565,0.5654163,0.79209334,0.84419084,0.89404136,
0.47538882,0.3392902,0.09768611,0.16045469,0.3619197,

0.49686694,0.6762774,0.9217789,0.96108264,0.9708435,
0.19761956,0.46547073,0.28108954,0.3178689,0.072887,

0.85855,0.90453005,0.91448766,0.9145986,0.92824364,
0.20012009,0.39338958,0.24988616,0.35477245,0.43807268,

