0.99533105,0.99533105,0.85479647,0.8863518,0.8956524,
0.19943756,0.19943756,0.38586307,0.25621215,0.21871358,

0.82026535,0.99585456,0.9455236,0.7035618,0.82026535,
0.21065485,0.23421735,0.3712237,0.20870088,0.21065485,

0.73804915,0.73804915,0.88020676,0.88020676,0.68703306,
0.17864174,0.17864174,0.49916416,0.43748626,0.430901,

0.43340212,0.9913498,0.14633104,0.25648308,0.42811093,
0.32773352,0.15382141,0.5443654,0.28090733,0.31000298,

0.9994917,0.8951614,0.93210554,0.9994917,0.9994917,
0.25206554,0.20730811,0.28858808,0.25206554,0.31834838,

0.99982333,0.9041727,0.99982333,0.99982333,0.9041727,
0.17085588,0.3321225,0.17085588,0.17085588,0.3321225,

