0.37936074,0.619985,0.6266377,0.95980227,0.98101413,
0.25354493,0.23997402,0.24403489,0.09400904,0.18040043,

0.82553554,0.8486001,0.8591321,0.93170345,0.9899489,
0.13446772,0.35175568,0.36225677,0.24966067,0.32392377,

0.80172116,0.86708117,0.89604336,0.90065104,0.9818115,
0.055484295,0.4578361,0.06751168,0.43031955,0.08543384,

0.16534787,0.7482696,0.8076544,0.8327428,0.87727094,
0.4304418,0.22580308,0.14500684,0.29144794,0.4009964,

0.031232834,0.59371096,0.7324592,0.993268,0.9996388,
0.25072378,0.4401759,0.18328255,0.31964052,0.37871003,

0.14065242,0.7473212,0.98909956,0.992228,0.9973355,
0.22774476,0.46886325,0.48022258,0.16915315,0.18219727,

