MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
1,7927,2510,0.53081,0.49128,0,1,0.51681,0.50816
3,6134,9821,0.50666,0.48648,0.5,1,0.48872,0.55113
5,5327,4539,0.52874,0.48089,0.3333,1,0.45896,0.62342
7,5281,11498,0.50605,0.49533,0.5,1,0.37467,0.61765
9,20017,20090,0.49916,0.5008,0.6,1,0.38637,0.6111
11,8666,20017,0.49833,0.50135,0.6667,1,0.37531,0.65332
13,20093,20165,0.49868,0.50118,0.7143,1,0.37299,0.62084
15,20238,8955,0.49876,0.51532,0.75,1,0.38068,0.61982
17,7961,20017,0.47824,0.5168,0.7778,1,0.38914,0.61343
19,20107,20180,0.4837,0.51617,0.8,1,0.38938,0.61071
21,12705,20017,0.48294,0.51721,0.8182,1,0.25859,0.73431
23,14283,9093,0.48353,0.51283,0.8333,1,0.17329,0.82447
25,14328,1705,0.49811,0.47576,0.8462,1,0.19984,0.77196
27,20017,2996,0.51048,0.49852,0.8571,1,0.24749,0.72537
29,3168,10849,0.47862,0.53442,0.8667,1,0.1709,0.82688
31,4072,6859,0.46833,0.53075,0.875,1,0.07634,0.83069
33,14569,4263,0.47538,0.51883,0.8824,1,0.19393,0.80436
35,7055,6414,0.49803,0.51774,0.8889,1,0.21917,0.77863
37,7233,20017,0.4823,0.51895,0.8947,1,0.22278,0.79311
39,6439,7162,0.47657,0.51811,0.9,0.95,0.2152,0.80526
41,4950,8434,0.51773,0.51677,0.9048,0.9524,0.18296,0.84864
43,7844,10022,0.50143,0.4943,0.9091,0.9545,0.10915,0.86378
45,7778,3619,0.54416,0.47137,0.913,0.913,0.14288,0.85665
47,12511,2645,0.54221,0.4501,0.9167,0.9167,0.18401,0.86195
49,20017,14605,0.54986,0.45494,0.92,0.92,0.15351,0.85128
51,10854,8834,0.54216,0.45836,0.9231,0.9231,0.14638,0.86171
53,4556,11082,0.56006,0.44091,0.9259,0.9259,0.14485,0.87782
55,4837,7236,0.58562,0.415,0.9286,0.9286,0.13316,0.88422
57,12486,1798,0.58782,0.38727,0.931,0.931,0.17175,0.89161
59,13818,20017,0.60019,0.45041,0.9,0.9333,0.14074,0.93179
61,20125,10573,0.54957,0.44483,0.9032,0.9032,0.07891,0.91834
63,3034,20017,0.479,0.51878,0.9062,0.9062,0.09081,0.91524
65,20095,7538,0.48122,0.52967,0.9091,0.9091,0.06943,0.93356
67,13674,7000,0.46413,0.55125,0.9118,0.9118,0.06201,0.97497
69,20017,8210,0.44448,0.56343,0.8857,0.9143,0.03544,0.95959
71,6742,9820,0.42911,0.57728,0.8889,0.9167,0.0224,0.97553
73,11432,5895,0.4241,0.5859,0.8919,0.9189,0.00982,0.98691
75,20017,15209,0.42767,0.6054,0.8684,0.9211,0.03929,0.98157
77,20017,20104,0.39368,0.60651,0.8718,0.9231,0.0058,0.98871
79,12462,3011,0.38604,0.56398,0.875,0.925,0.00383,0.99653
81,20017,4708,0.44332,0.53078,0.878,0.9024,0.00384,0.99567
83,7185,7849,0.448,0.60969,0.8571,0.9048,0.00487,0.99662
85,5625,5038,0.41132,0.60805,0.8372,0.907,0.0038,0.99712
87,5701,20017,0.39709,0.60613,0.8409,0.9091,0.00278,0.99652
89,20095,20173,0.3936,0.6063,0.8444,0.9111,0.00374,0.99599
91,12956,2896,0.39153,0.59,0.8478,0.913,0.00554,0.99411
93,10504,5512,0.41772,0.6604,0.8298,0.8936,0.00308,0.99552
95,6218,11462,0.40083,0.59554,0.8125,0.8958,0.00533,0.99527
97,10007,14619,0.40536,0.58365,0.8163,0.898,0.00697,0.9958
99,3615,20017,0.32715,0.65294,0.82,0.9,0.00432,0.99639
101,4128,8944,0.36916,0.58925,0.8039,0.902,0.00459,0.99554
103,20017,11292,0.43354,0.68032,0.7885,0.9038,0.00452,0.99373
105,10011,15194,0.33015,0.68129,0.7925,0.8868,0.00524,0.99517
107,14539,12265,0.34212,0.68623,0.7778,0.8889,0.00605,0.99485
109,16925,7154,0.32126,0.67596,0.7636,0.8909,0.00533,0.9947
111,9376,12525,0.33414,0.68548,0.7679,0.8929,0.0062,0.99529
113,8485,20017,0.32147,0.68489,0.7719,0.8947,0.00462,0.99442
115,10199,7454,0.32574,0.68484,0.7759,0.8966,0.00558,0.99542
117,20017,19172,0.31177,0.69532,0.7797,0.8983,0.00485,0.98978
119,15840,20017,0.30982,0.68817,0.7833,0.9,0.01094,0.98911
121,20095,20163,0.31207,0.688,0.7869,0.9016,0.01135,0.98882
