MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
1,4511,3786,0.4884,0.51709,0,1,0.51734,0.51345
3,2094,11988,0.44568,0.53638,0.5,1,0.47772,0.4883
5,7045,2704,0.45434,0.51419,0.3333,1,0.50398,0.49655
7,14863,11720,0.48943,0.53195,0.25,0.75,0.54285,0.5163
9,6521,3995,0.47051,0.55387,0.2,0.8,0.49851,0.54088
11,20017,13634,0.44433,0.56291,0.3333,0.8333,0.45646,0.5512
13,20017,6701,0.43305,0.56665,0.4286,0.8571,0.44628,0.55469
15,20017,20119,0.43172,0.56792,0.5,0.875,0.44675,0.55377
17,20219,20304,0.43171,0.56843,0.5556,0.8889,0.40028,0.53661
19,12894,11377,0.43099,0.56293,0.6,0.9,0.47265,0.54435
21,13798,7672,0.44168,0.56598,0.6364,0.8182,0.45636,0.55771
23,4026,9237,0.43065,0.59427,0.6667,0.8333,0.4302,0.68559
25,20017,8202,0.41126,0.5963,0.6923,0.7692,0.32233,0.68618
27,12977,20017,0.39241,0.60433,0.7143,0.7857,0.31703,0.68869
29,20117,20222,0.3958,0.60407,0.7333,0.8,0.3093,0.6922
31,20317,11683,0.39637,0.60391,0.75,0.8125,0.30784,0.68951
33,4734,11720,0.40762,0.58224,0.7647,0.8235,0.32009,0.55906
35,20017,20125,0.41233,0.58773,0.7778,0.8333,0.21383,0.81703
37,20263,12461,0.41243,0.58044,0.7895,0.8421,0.18571,0.80554
39,14767,20017,0.42096,0.57834,0.8,0.85,0.21399,0.78122
41,20103,13015,0.42163,0.59829,0.8095,0.8571,0.22288,0.77698
43,20017,20107,0.4068,0.59339,0.8182,0.8182,0.22715,0.77292
45,20017,14089,0.41678,0.58088,0.8261,0.7826,0.23108,0.61021
47,9679,7743,0.42,0.57802,0.8333,0.7917,0.25676,0.80111
49,20017,20017,0.42047,0.57095,0.8,0.8,0.16771,0.83905
51,16472,16024,0.43842,0.57371,0.8077,0.8077,0.14637,0.85037
53,9958,7259,0.4265,0.58114,0.8148,0.8148,0.17203,0.82589
55,11777,6499,0.43218,0.58539,0.8214,0.8214,0.13149,0.91102
57,5498,7808,0.41664,0.61248,0.8276,0.7931,0.04038,0.89812
59,5319,20017,0.46812,0.55599,0.8,0.8,0.1422,0.86522
61,4217,4172,0.48034,0.56747,0.7742,0.7742,0.13147,0.96461
63,11387,3884,0.40511,0.62521,0.7812,0.7812,0.03248,0.97174
65,6367,3052,0.37653,0.63719,0.7879,0.7879,0.07279,0.98659
67,3901,9906,0.41241,0.61664,0.7647,0.7941,0.15392,0.91229
69,9622,12656,0.37488,0.62692,0.7714,0.7714,0.01135,0.98601
71,9737,9359,0.37533,0.62241,0.7778,0.7778,0.01338,0.98323
73,20017,5517,0.38669,0.61155,0.7838,0.7838,0.01764,0.97069
75,7353,5630,0.36662,0.62619,0.7895,0.7895,0.02757,0.95736
77,3100,20017,0.37647,0.62728,0.7949,0.7949,0.10193,0.84338
79,20161,11891,0.37288,0.63235,0.8,0.8,0.01319,0.98532
81,12045,7344,0.39119,0.60898,0.8049,0.7805,0.0164,0.98456
83,8943,1917,0.38371,0.60224,0.8095,0.7857,0.01352,0.97974
85,4138,9978,0.43258,0.57898,0.7907,0.7674,0.12479,0.98164
87,9364,15418,0.39956,0.57531,0.7727,0.7727,0.02235,0.92103
89,5296,20017,0.44594,0.56123,0.7556,0.7778,0.08966,0.97651
91,13151,15198,0.44395,0.55674,0.7609,0.7826,0.0277,0.97528
93,20017,20138,0.44337,0.55637,0.766,0.7872,0.02864,0.96998
95,11360,10581,0.44963,0.55086,0.7708,0.7917,0.02792,0.97543
97,20017,20147,0.44381,0.55613,0.7755,0.7959,0.02921,0.97292
99,4000,2590,0.45151,0.54741,0.78,0.8,0.03512,0.98396
101,9293,7048,0.47857,0.52486,0.7843,0.8039,0.02237,0.97627
103,6754,14700,0.47962,0.52427,0.7885,0.8077,0.02699,0.97196
105,13803,12903,0.47853,0.5352,0.7925,0.8113,0.02956,0.96144
107,11781,20017,0.46272,0.53448,0.7963,0.8148,0.04647,0.95308
109,20172,7054,0.46561,0.53715,0.8,0.8182,0.04823,0.94713
111,16810,20017,0.46222,0.5383,0.8036,0.8214,0.0545,0.94517
113,11796,20017,0.46362,0.53756,0.807,0.8246,0.05538,0.94453
115,4903,12949,0.46714,0.54044,0.8103,0.8276,0.05612,0.95085
117,5299,7371,0.41125,0.57672,0.8136,0.8305,0.04821,0.95188
119,12691,9027,0.4306,0.54605,0.8167,0.8167,0.05017,0.9495
121,5229,6253,0.34799,0.6396,0.8197,0.8033,0.06285,0.94323
123,5488,20017,0.38904,0.61805,0.8226,0.8065,0.03834,0.9563
125,14688,20017,0.40372,0.5983,0.8254,0.8095,0.04068,0.96123
127,6026,1756,0.40137,0.5997,0.8281,0.8125,0.0425,0.96106
129,3161,18373,0.4183,0.58695,0.8308,0.8154,0.05681,0.96367
131,8937,20017,0.39825,0.59454,0.8333,0.8182,0.03705,0.96237
133,7202,20017,0.395,0.6054,0.8358,0.8209,0.05905,0.96344
135,3663,8424,0.42303,0.61655,0.8235,0.8088,0.04067,0.96093
137,6065,4770,0.38232,0.63879,0.8261,0.8116,0.03585,0.97097
