MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
1,8107,4825,0.52412,0.48,1,1,0.51761,0.47467
3,8124,11632,0.51452,0.48354,1,1,0.47932,0.49064
5,7814,11260,0.51581,0.48805,0.6667,1,0.50557,0.49422
7,3332,7185,0.48091,0.5034,0.75,1,0.63088,0.40147
9,4031,20017,0.49528,0.49897,0.8,1,0.66155,0.34516
11,20120,14038,0.50144,0.50088,0.8333,1,0.6528,0.35074
13,4870,10792,0.50782,0.50233,0.8571,1,0.62476,0.2935
15,20017,10595,0.49315,0.50104,0.875,1,0.71772,0.29432
17,20017,20127,0.50341,0.4963,0.8889,1,0.63875,0.30154
19,20196,5817,0.50383,0.50191,0.9,1,0.67987,0.27685
21,3677,3062,0.49634,0.47698,0.9091,1,0.67045,0.1135
23,7575,15817,0.53595,0.4693,0.9167,0.9167,0.67737,0.36112
25,14583,6560,0.54811,0.47633,0.9231,0.9231,0.63679,0.35861
27,9101,20017,0.53318,0.4682,0.9286,0.9286,0.62573,0.37582
29,20131,20198,0.5323,0.46788,0.9333,0.9333,0.61694,0.3858
31,2519,6221,0.55209,0.44356,0.9375,0.875,0.61444,0.39088
33,13307,20017,0.55988,0.43957,0.9412,0.8824,0.61214,0.39045
35,8043,1533,0.58866,0.45519,0.8889,0.8889,0.61506,0.39616
37,4010,8498,0.5207,0.48258,0.8947,0.8947,0.69715,0.22312
39,11155,10899,0.55128,0.45138,0.9,0.9,0.79699,0.12053
41,20017,5556,0.5419,0.44365,0.9048,0.9048,0.82104,0.14108
43,5460,8854,0.55272,0.47008,0.9091,0.9091,0.90955,0.10547
45,20017,11846,0.53316,0.46924,0.913,0.913,0.88937,0.09945
47,4022,8365,0.53352,0.48457,0.9167,0.9167,0.81083,0.22081
49,20017,7477,0.51324,0.50992,0.92,0.92,0.80393,0.19099
51,8588,9509,0.50491,0.50575,0.9231,0.9231,0.83816,0.1526
53,4683,7380,0.49093,0.50727,0.9259,0.8889,0.85391,0.15112
55,20017,6837,0.5418,0.46535,0.9286,0.8929,0.86192,0.07394
57,9959,7705,0.53954,0.4663,0.931,0.8966,0.85964,0.06092
59,20017,9739,0.5287,0.50008,0.9333,0.8667,0.91023,0.23907
61,15410,7221,0.58648,0.40825,0.9355,0.871,0.931,0.01982
63,6266,5429,0.60087,0.43449,0.9375,0.8438,0.97677,0.10452
65,6216,7843,0.64338,0.38,0.9091,0.8485,0.96409,0.03816
67,3382,11875,0.62416,0.39342,0.9118,0.8529,0.94395,0.07075
69,1045,20017,0.54357,0.44688,0.9143,0.8571,0.94094,0.03705
71,6131,2463,0.58186,0.35578,0.9167,0.8611,0.96856,0.02622
