MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
1,2935,5007,0.46594,0.52057,1,1,0.51741,0.47291
3,8291,10197,0.47627,0.51604,1,0.5,0.47907,0.52617
5,4137,20017,0.45866,0.53905,1,0.6667,0.64527,0.33286
7,20085,7638,0.46077,0.54424,1,0.75,0.67121,0.32447
9,8803,10022,0.47293,0.5284,1,0.8,0.66525,0.25061
11,12728,11899,0.47089,0.53887,0.8333,0.8333,0.74165,0.24365
13,10203,7674,0.4707,0.52169,0.7143,0.8571,0.75573,0.2826
15,6818,8253,0.49795,0.51967,0.625,0.75,0.726,0.38084
17,11600,8498,0.49004,0.51014,0.6667,0.7778,0.61884,0.33557
19,5172,15556,0.47488,0.52821,0.7,0.8,0.65858,0.31159
21,8981,5308,0.48833,0.49818,0.6364,0.8182,0.72746,0.25459
23,20017,20095,0.50751,0.49255,0.6667,0.8333,0.70934,0.29526
25,5303,5405,0.48865,0.53783,0.6923,0.7692,0.70659,0.29521
27,7033,20017,0.52821,0.4669,0.7143,0.7857,0.79761,0.19997
29,5442,6198,0.52295,0.48188,0.7333,0.8,0.78488,0.08061
31,20017,14288,0.52008,0.48302,0.75,0.8125,0.84016,0.17973
33,10821,20017,0.53681,0.47006,0.7647,0.8235,0.84754,0.15895
35,20099,20169,0.53046,0.46965,0.7778,0.8333,0.83632,0.16136
37,20244,20312,0.53047,0.46956,0.7895,0.8421,0.83718,0.16161
39,9713,10510,0.53206,0.48395,0.8,0.8,0.8367,0.10025
41,6365,13893,0.53021,0.47308,0.8095,0.8095,0.84599,0.12188
43,1155,2404,0.49049,0.5,0.8182,0.8182,0.8411,0.257
45,9603,20017,0.48682,0.46477,0.7826,0.8261,0.78277,0.26888
47,3363,5422,0.53208,0.46982,0.7917,0.8333,0.73664,0.05558
49,5950,2821,0.50036,0.50357,0.8,0.84,0.78445,0.14135
51,7454,1009,0.49484,0.47155,0.7692,0.8462,0.79557,0.24961
53,4727,3674,0.55349,0.44732,0.7778,0.8519,0.90476,0.06141
55,12072,9347,0.55367,0.44964,0.7857,0.8571,0.95022,0.02393
57,5356,3524,0.53057,0.49823,0.7931,0.8276,0.9709,0.04161
59,3698,20017,0.5428,0.45391,0.8,0.8333,0.98063,0.04465
61,20088,14072,0.54646,0.47917,0.7742,0.8387,0.95995,0.04303
63,20017,20094,0.52196,0.47818,0.7812,0.8438,0.9516,0.04515
65,9577,20017,0.5234,0.48545,0.7879,0.8485,0.95751,0.03564
67,20086,20158,0.51444,0.48611,0.7941,0.8529,0.96751,0.03155
69,20238,6158,0.51406,0.4563,0.8,0.8571,0.96839,0.02244
71,20017,4256,0.54007,0.47406,0.8056,0.8333,0.97492,0.03621
73,14030,12866,0.52669,0.47587,0.8108,0.8108,0.99167,0.02399
75,12975,20017,0.51817,0.45586,0.7895,0.8158,0.96699,0.06349
77,12728,9552,0.55394,0.44563,0.7949,0.8205,0.93317,0.0439
79,20017,10756,0.55886,0.43455,0.8,0.825,0.9594,0.02753
81,20017,20086,0.56463,0.43552,0.8049,0.8293,0.97604,0.02319
83,20151,20216,0.56442,0.4357,0.8095,0.8333,0.97757,0.02233
85,7990,8970,0.57576,0.40871,0.814,0.8372,0.98187,0.01598
87,20017,11110,0.58748,0.43611,0.8182,0.8182,0.97791,0.0241
89,7371,9974,0.57171,0.45861,0.8222,0.8,0.98347,0.07972
91,9049,11740,0.66489,0.41106,0.8043,0.8043,0.98058,0.08541
93,20017,5655,0.58196,0.41533,0.8085,0.8085,0.95276,0.04675
95,7342,4287,0.61436,0.46348,0.7917,0.8125,0.98821,0.01303
97,12778,2531,0.57554,0.43761,0.7959,0.8163,0.97711,0.0822
99,6762,6780,0.56328,0.41718,0.78,0.82,0.9899,0.00457
101,20017,10680,0.57964,0.4263,0.7843,0.8235,0.99232,0.00409
103,4462,9018,0.57228,0.40464,0.7885,0.8269,0.99429,0.00892
105,7797,5577,0.57692,0.43388,0.7736,0.8302,0.9891,0.07918
107,2126,7271,0.58731,0.44071,0.7778,0.8148,0.98932,0.02668
109,20017,3283,0.63971,0.36804,0.7818,0.8182,0.97758,0.0147
111,1712,3182,0.66209,0.36452,0.7857,0.8036,0.98755,0.13063
113,2379,4239,0.69713,0.34139,0.7895,0.7895,0.9834,0.06876
115,13474,4091,0.66217,0.3326,0.7931,0.7931,0.96726,0.02047
117,12974,6017,0.67568,0.30864,0.7966,0.7797,0.95797,0.03309
119,20017,20097,0.72367,0.27639,0.8,0.7833,0.94495,0.04104
121,20169,16616,0.72353,0.28827,0.8033,0.7869,0.9584,0.04598
123,6763,8727,0.72681,0.26306,0.8065,0.7742,0.94621,0.06153
125,9226,4402,0.7839,0.25483,0.7937,0.7778,0.97873,0.06973
127,3551,2408,0.78507,0.30769,0.7812,0.7812,0.99382,0.16775
129,20017,6117,0.69186,0.31278,0.7846,0.7692,0.92174,0.12016
131,4391,8276,0.63211,0.34301,0.7879,0.7727,0.99583,0.00414
133,4920,4187,0.67434,0.36304,0.791,0.7612,0.99524,0.10691
135,3669,5816,0.70009,0.30838,0.7941,0.7647,0.99516,0.00632
137,2213,3584,0.71745,0.25415,0.7971,0.7681,0.95728,0.10574
