MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
1,8372,5139,0.52173,0.48502,1,1,0.51839,0.47315
3,7496,7940,0.50782,0.491,1,1,0.4827,0.52675
5,10532,8892,0.50575,0.48734,0.6667,0.6667,0.47038,0.53079
7,9632,9041,0.51739,0.45567,0.5,0.75,0.57007,0.48826
9,6140,15632,0.54915,0.45869,0.6,0.8,0.59843,0.47595
11,11464,9395,0.55253,0.45177,0.6667,0.6667,0.52378,0.48483
13,20017,20092,0.53623,0.4638,0.7143,0.7143,0.5256,0.44537
15,14076,20017,0.54154,0.4818,0.625,0.75,0.4888,0.52136
17,3908,4568,0.47087,0.52761,0.6667,0.6667,0.48126,0.51713
19,3009,7156,0.507,0.54831,0.6,0.7,0.59833,0.41205
21,6455,3061,0.46163,0.53761,0.5455,0.7273,0.59064,0.41336
23,7017,5768,0.44851,0.54225,0.5833,0.75,0.73594,0.28676
25,5104,5518,0.45368,0.58316,0.5385,0.6923,0.72079,0.20368
27,20017,4891,0.47609,0.49962,0.5714,0.6429,0.74437,0.28293
29,3862,2982,0.49368,0.48283,0.6,0.6667,0.82358,0.21838
31,17318,3670,0.51299,0.48457,0.625,0.6875,0.77167,0.13657
33,14239,5333,0.51778,0.49077,0.6471,0.6471,0.84239,0.15785
35,1897,20017,0.5057,0.50044,0.6667,0.6667,0.86378,0.1607
37,10976,20017,0.48433,0.51775,0.6842,0.6842,0.83954,0.16658
39,4255,17735,0.50699,0.49544,0.7,0.7,0.82704,0.18539
41,20017,10132,0.5057,0.48753,0.7143,0.7143,0.81659,0.18592
43,3075,10195,0.52332,0.4887,0.7273,0.7273,0.81698,0.19511
45,3498,7750,0.52316,0.4736,0.7391,0.6957,0.82336,0.17453
47,11283,8874,0.52504,0.47893,0.75,0.7083,0.78246,0.22554
49,9393,5664,0.53218,0.45509,0.76,0.72,0.80463,0.19675
51,12521,20017,0.56178,0.44347,0.7692,0.7308,0.81409,0.19567
53,20118,10005,0.55661,0.45544,0.7778,0.7407,0.80068,0.19555
55,8119,20017,0.53464,0.46835,0.7857,0.75,0.80598,0.19174
57,7320,9440,0.52465,0.4701,0.7931,0.7586,0.80384,0.16352
59,13589,13913,0.53233,0.47374,0.8,0.7667,0.84539,0.16762
61,9882,5499,0.52405,0.47644,0.7742,0.7742,0.83857,0.16773
63,4856,1458,0.52924,0.4729,0.7812,0.7812,0.83966,0.16962
65,5962,6166,0.50229,0.49033,0.7879,0.7879,0.85505,0.0766
67,5317,16158,0.52917,0.47053,0.7941,0.7647,0.90653,0.07279
69,10197,7879,0.52471,0.48195,0.7714,0.7714,0.91929,0.10912
71,3561,5708,0.51439,0.4804,0.7778,0.75,0.88381,0.15333
73,7948,3559,0.53292,0.46806,0.7838,0.7297,0.88212,0.12095
75,6667,14604,0.56866,0.44443,0.7895,0.7368,0.90589,0.11002
77,20017,6225,0.55367,0.455,0.7949,0.7436,0.88335,0.12514
79,3293,10576,0.52688,0.44647,0.8,0.75,0.87598,0.13146
81,6949,7827,0.56225,0.43354,0.8049,0.7561,0.84759,0.11023
83,6765,6181,0.58026,0.42091,0.8095,0.7619,0.84608,0.11924
85,20017,10414,0.57908,0.40478,0.814,0.7674,0.86993,0.10763
87,15148,6637,0.59238,0.41164,0.8182,0.75,0.88889,0.11947
89,9039,12106,0.5924,0.41724,0.8222,0.7556,0.89315,0.09495
91,9546,16174,0.60116,0.40295,0.8261,0.7609,0.89502,0.117
93,9041,1971,0.61437,0.38,0.8085,0.766,0.87509,0.16337
95,8975,11625,0.61957,0.38776,0.8125,0.75,0.95356,0.0113
97,6697,3746,0.6102,0.39259,0.8163,0.7551,0.96881,0.02326
99,4535,16027,0.60436,0.41469,0.82,0.76,0.96065,0.04738
101,8866,11379,0.59693,0.40838,0.8235,0.7451,0.96481,0.04243
103,6093,4084,0.58901,0.48661,0.8077,0.75,0.97789,0.06689
105,7798,3435,0.56807,0.44233,0.8113,0.7547,0.98102,0.02191
107,3901,9574,0.58967,0.42308,0.8148,0.7593,0.98272,0.02173
109,15525,20017,0.58779,0.43103,0.8,0.7636,0.9697,0.03242
111,8267,2876,0.58474,0.40449,0.8036,0.7679,0.96172,0.03136
113,5324,8041,0.63955,0.38804,0.7895,0.7719,0.97781,0.02103
115,5749,7377,0.61921,0.38482,0.7931,0.7759,0.96139,0.03453
117,11641,2169,0.6231,0.36701,0.7966,0.7797,0.97008,0.03401
119,9117,20017,0.62916,0.39553,0.7833,0.7833,0.97466,0.02569
121,9812,4529,0.61159,0.39313,0.7705,0.7705,0.97155,0.0624
123,8192,3857,0.67636,0.35698,0.7581,0.7581,0.98047,0.06885
125,3869,9464,0.63339,0.37751,0.7619,0.7619,0.985,0.02058
127,3446,3977,0.60154,0.39015,0.7656,0.7656,0.98148,0.01645
129,6597,3677,0.62682,0.38804,0.7692,0.7692,0.97174,0.01486
131,7992,2833,0.60019,0.38976,0.7727,0.7727,0.94916,0.04718
133,20017,3894,0.61239,0.355,0.7761,0.7761,0.96233,0.03448
135,8901,3337,0.71544,0.39975,0.7647,0.7794,0.97315,0.02311
137,14915,20017,0.63136,0.36197,0.7681,0.7826,0.97583,0.02489
139,20146,20224,0.63808,0.36186,0.7714,0.7857,0.9747,0.02623
141,5066,10566,0.6506,0.33072,0.7606,0.7887,0.97808,0.02532
143,3397,14837,0.68958,0.31994,0.7639,0.7917,0.97394,0.01844
145,3364,5400,0.6879,0.31719,0.7671,0.7945,0.96995,0.02317
147,8286,3272,0.68967,0.36982,0.7568,0.7973,0.98278,0.09274
149,20017,5296,0.62723,0.36613,0.76,0.7867,0.97976,0.01899
151,5323,3810,0.59345,0.38695,0.7632,0.7895,0.98589,0.01671
153,9512,3980,0.61636,0.38835,0.7662,0.7922,0.98469,0.01252
155,20017,20105,0.60995,0.39026,0.7692,0.7949,0.98157,0.01835
157,20199,4960,0.61003,0.4252,0.7722,0.7848,0.98159,0.02121
159,1990,13834,0.64394,0.35657,0.775,0.7875,0.98325,0.02475
161,9101,20017,0.65707,0.35247,0.7778,0.7901,0.97943,0.02089
163,20088,13546,0.64733,0.35028,0.7805,0.7927,0.9801,0.02025
165,4441,4558,0.64468,0.33615,0.7831,0.7952,0.98393,0.01577
167,10508,4248,0.67544,0.32424,0.7738,0.7976,0.9818,0.02128
169,13912,12059,0.69933,0.30948,0.7765,0.8,0.97968,0.02175
171,7431,10901,0.69224,0.29218,0.7791,0.8023,0.98139,0.02444
173,4121,2181,0.71161,0.27505,0.7816,0.8046,0.97873,0.02117
175,20017,4684,0.71293,0.28474,0.7841,0.8068,0.94588,0.09271
177,10260,20017,0.73395,0.26763,0.7865,0.809,0.98051,0.0339
179,11921,1875,0.72293,0.25152,0.7889,0.8111,0.94275,0.07542
181,20017,2935,0.70629,0.2739,0.7912,0.8132,0.95771,0.10842
183,14783,8939,0.7225,0.26735,0.7935,0.8152,0.92769,0.03403
185,20017,7573,0.72407,0.26544,0.7957,0.8172,0.92527,0.11002
187,13022,20017,0.7453,0.24833,0.7979,0.8191,0.98707,0.01508
189,9404,20017,0.75684,0.2389,0.8,0.8211,0.98037,0.02656
191,6193,7228,0.7774,0.27134,0.7917,0.8229,0.98338,0.01837
193,20017,4984,0.75122,0.22853,0.7938,0.8144,0.98457,0.01645
195,15595,6648,0.79036,0.19748,0.7959,0.8163,0.95372,0.01307
197,20017,9423,0.80292,0.20277,0.798,0.8182,0.95601,0.05288
199,6390,5113,0.81437,0.25857,0.79,0.81,0.97694,0.15649
201,20017,5168,0.85264,0.15049,0.7921,0.8119,0.97173,0.0117
203,20017,7376,0.83299,0.16535,0.7941,0.8039,0.96233,0.01778
205,20017,20103,0.8132,0.18675,0.7961,0.8058,0.97728,0.00778
207,6682,20017,0.82478,0.18298,0.7885,0.8077,0.99479,0.02262
209,3961,9793,0.80352,0.228,0.7905,0.8095,0.98801,0.01181
211,20017,5326,0.76568,0.26514,0.7925,0.8019,0.97538,0.02823
213,9997,5959,0.77207,0.26605,0.785,0.8037,0.99142,0.01613
