MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
1,69879,2676,0.47782,0.4986,0,1,0.4969,0.5094
3,10353,8203,0.47993,0.52992,0.5,1,0.45591,0.54906
5,11844,10828,0.46706,0.53697,0.3333,1,0.45294,0.52414
7,8613,7733,0.46161,0.51913,0.25,1,0.45745,0.58524
9,6600,8436,0.47491,0.5229,0.4,1,0.51258,0.53241
11,20017,20100,0.47206,0.52808,0.5,1,0.43974,0.70519
13,20173,20245,0.47193,0.52797,0.5714,1,0.27163,0.74723
15,20315,10813,0.4721,0.51832,0.625,0.875,0.25492,0.79624
17,20017,20091,0.46619,0.53391,0.6667,0.8889,0.2136,0.79013
19,9065,20017,0.46058,0.54191,0.7,0.9,0.12627,0.88866
21,8111,20017,0.44384,0.55291,0.7273,0.9091,0.08247,0.90974
23,3705,14962,0.44239,0.55185,0.75,0.9167,0.09089,0.91191
25,20017,1969,0.45319,0.54228,0.7692,0.9231,0.08644,0.92033
27,4305,4164,0.50154,0.52662,0.7143,0.8571,0.08601,0.94604
29,6036,10902,0.44628,0.54607,0.6667,0.8,0.02075,0.96719
31,7755,10211,0.44407,0.5579,0.6875,0.8125,0.05016,0.93158
33,12924,20017,0.45174,0.54958,0.7059,0.8235,0.08914,0.90473
35,5336,12687,0.47037,0.57781,0.6667,0.8333,0.09986,0.9116
37,5492,6828,0.45558,0.60475,0.6316,0.7895,0.09198,0.94847
39,14109,15442,0.39595,0.59632,0.6,0.8,0.06586,0.9549
41,3122,20017,0.40819,0.58923,0.619,0.8095,0.02271,0.9699
43,17097,10110,0.41724,0.58097,0.6364,0.7727,0.03177,0.96212
45,20017,20085,0.40402,0.59597,0.6522,0.7826,0.05535,0.94062
47,9496,7824,0.41067,0.59158,0.6667,0.7917,0.01799,0.97913
49,14017,6241,0.40005,0.60414,0.68,0.8,0.01604,0.98434
51,6776,20017,0.38741,0.61081,0.6923,0.8077,0.02394,0.97349
53,1970,4908,0.40448,0.59081,0.7037,0.8148,0.03362,0.96753
55,11886,2944,0.41152,0.59098,0.7143,0.8214,0.0398,0.95267
57,20017,10066,0.40712,0.58452,0.7241,0.8276,0.05489,0.94668
59,2752,20017,0.39966,0.59069,0.7333,0.8333,0.04397,0.94135
61,20301,14711,0.40949,0.60288,0.7419,0.8387,0.06077,0.94538
63,20017,10546,0.39822,0.61114,0.75,0.8438,0.09789,0.89916
65,9906,3442,0.39921,0.57264,0.7576,0.8485,0.11013,0.94157
67,1644,20017,0.37057,0.63877,0.7647,0.8529,0.03754,0.96797
69,20082,9741,0.36132,0.61861,0.7429,0.8571,0.01168,0.95476
