MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
1,194286,46236,0.51432,0.48456,1,1,0.51694,0.47248
3,17292,11824,0.51654,0.4849,1,1,0.48123,0.49313
5,7781,3930,0.5163,0.48974,1,1,0.50641,0.5059
7,6422,5946,0.50513,0.49166,0.75,1,0.51977,0.46022
9,15130,10940,0.51266,0.48827,0.8,0.8,0.52349,0.48258
11,8199,14316,0.5252,0.4817,0.8333,0.8333,0.5187,0.49157
13,12148,14666,0.53234,0.49857,0.7143,0.7143,0.50551,0.52943
15,9423,5721,0.50101,0.50012,0.75,0.75,0.49229,0.50961
17,2513,8761,0.457,0.53009,0.7778,0.6667,0.48283,0.53233
19,3593,20017,0.529,0.46333,0.8,0.7,0.48246,0.57165
21,20107,17004,0.53699,0.46596,0.8182,0.6364,0.43248,0.58204
23,12262,8769,0.50001,0.48698,0.8333,0.6667,0.42281,0.57856
25,10538,8655,0.52085,0.45733,0.7692,0.6154,0.43131,0.57694
27,20017,5969,0.53334,0.45726,0.7857,0.6429,0.41657,0.60046
29,4616,14647,0.55568,0.47456,0.7333,0.6667,0.3819,0.62526
31,20017,13414,0.52524,0.47656,0.75,0.6875,0.36826,0.63774
33,3651,7802,0.50173,0.53902,0.7647,0.6471,0.36698,0.60884
35,7495,4452,0.54406,0.45502,0.7778,0.6667,0.43791,0.70329
37,6708,15169,0.546,0.49667,0.7368,0.6316,0.31336,0.79403
39,2032,4109,0.51342,0.50407,0.75,0.65,0.16816,0.77367
41,7725,10028,0.51136,0.48487,0.7619,0.6667,0.22108,0.78263
43,20017,15457,0.5168,0.48974,0.7727,0.6818,0.23085,0.76467
45,7088,13571,0.51898,0.47846,0.7391,0.6957,0.2468,0.82333
47,11192,14195,0.55377,0.44041,0.75,0.7083,0.18747,0.77725
49,4701,5960,0.58257,0.43704,0.76,0.72,0.25571,0.94598
51,20017,8362,0.56155,0.45132,0.7692,0.7308,0.06335,0.95694
53,16436,20017,0.55682,0.44457,0.7778,0.7407,0.10425,0.97054
55,10555,2250,0.56304,0.40231,0.7857,0.75,0.02132,0.98159
57,4461,2817,0.62942,0.38794,0.7586,0.7586,0.05617,0.94846
59,6736,20017,0.59693,0.40433,0.7667,0.7667,0.08498,0.91726
