MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
1,3589,4418,0.48748,0.51518,1,1,0.51684,0.47306
3,5580,11760,0.45967,0.53316,1,1,0.4811,0.49897
5,7778,11582,0.46439,0.53432,0.6667,0.6667,0.50349,0.49491
7,7179,2620,0.49041,0.50763,0.5,0.75,0.51548,0.47307
9,13230,8229,0.48607,0.50312,0.4,0.8,0.52918,0.44359
11,13560,10322,0.48825,0.51237,0.5,0.6667,0.52516,0.49483
13,6478,5518,0.49342,0.53604,0.5714,0.7143,0.48534,0.50031
15,11868,20017,0.48302,0.51713,0.5,0.75,0.51074,0.48525
17,14708,6610,0.48817,0.52075,0.5556,0.7778,0.51478,0.47927
19,11588,9142,0.46642,0.54282,0.6,0.8,0.52303,0.49276
21,5891,2813,0.45587,0.54646,0.6364,0.8182,0.50747,0.51701
23,8208,8912,0.47022,0.52016,0.5833,0.8333,0.48547,0.52771
25,5820,20017,0.50157,0.54258,0.5385,0.8462,0.47718,0.51907
27,20095,13035,0.45756,0.53999,0.5714,0.8571,0.48173,0.52115
29,2699,3480,0.46437,0.54064,0.6,0.8,0.48327,0.64714
31,2874,7664,0.458,0.53219,0.625,0.8125,0.29501,0.67191
33,9953,6238,0.47896,0.52734,0.6471,0.8235,0.30165,0.67699
35,1817,2159,0.46304,0.51862,0.6667,0.8333,0.38013,0.70412
37,5398,2969,0.49679,0.51054,0.6842,0.8421,0.2694,0.67937
39,1675,20017,0.45757,0.54033,0.7,0.85,0.30402,0.70487
41,7388,9660,0.45634,0.54775,0.7143,0.8571,0.20917,0.77964
43,12264,5291,0.44911,0.5433,0.7273,0.8182,0.19576,0.83013
45,20017,11001,0.48683,0.51356,0.7391,0.8261,0.1706,0.82779
47,20017,6713,0.4898,0.50316,0.75,0.7917,0.17756,0.831
49,3840,5452,0.46663,0.53161,0.76,0.76,0.17673,0.83518
51,14208,11855,0.47951,0.5229,0.7692,0.7692,0.16473,0.84471
53,14711,3537,0.48005,0.51287,0.7778,0.7407,0.15565,0.84621
55,7854,8607,0.48263,0.51561,0.7857,0.75,0.16553,0.83942
57,11129,2625,0.47952,0.49351,0.7931,0.7586,0.16504,0.84098
59,5281,12716,0.4873,0.5289,0.8,0.7667,0.11085,0.87384
61,12385,10068,0.47785,0.50321,0.7742,0.7742,0.11785,0.87905
63,2348,4734,0.48618,0.49191,0.7812,0.7812,0.12789,0.92272
65,20017,4747,0.4924,0.55127,0.7879,0.7576,0.09462,0.90447
67,11085,3492,0.51611,0.50979,0.7941,0.7353,0.09892,0.91574
69,9017,3940,0.47779,0.54967,0.8,0.7143,0.04785,0.93881
71,20017,3305,0.49262,0.53134,0.8056,0.6944,0.07118,0.94294
73,4376,2855,0.52289,0.50258,0.8108,0.7027,0.04841,0.95683
75,20017,5141,0.50779,0.49439,0.8158,0.7105,0.07024,0.94022
77,3241,15882,0.42513,0.59426,0.8205,0.6923,0.05886,0.95222
79,4939,8327,0.47784,0.59462,0.825,0.675,0.0534,0.94545
81,2173,15336,0.52406,0.4903,0.8293,0.6829,0.10397,0.97083
83,20017,5926,0.50499,0.534,0.8333,0.6667,0.03069,0.96904
85,2023,957,0.49907,0.49988,0.8372,0.6744,0.04247,0.95475
87,4882,11721,0.49289,0.49118,0.8182,0.6818,0.05692,0.97157
89,7828,7812,0.50859,0.49806,0.8222,0.6667,0.03214,0.97302
91,5796,3863,0.49692,0.48371,0.8261,0.6739,0.03381,0.96978
93,4954,16736,0.50638,0.50389,0.8085,0.6809,0.01932,0.97247
95,20017,8307,0.4951,0.50504,0.8125,0.6875,0.02973,0.97459
97,2209,2612,0.47484,0.50318,0.8163,0.6939,0.03279,0.9772
99,20017,4770,0.4817,0.55273,0.82,0.7,0.02677,0.97962
101,8583,20017,0.41424,0.58608,0.8235,0.7059,0.05273,0.956
103,1122,20017,0.35387,0.65072,0.8269,0.7115,0.01773,0.96205
105,3174,12299,0.3417,0.672,0.8302,0.717,0.0444,0.96389
107,20017,15419,0.32412,0.68476,0.8333,0.7222,0.03853,0.9618
109,20017,17634,0.31305,0.69863,0.8364,0.7273,0.03928,0.95824
111,20017,9118,0.3015,0.6762,0.8393,0.7143,0.04478,0.9502
113,4680,10226,0.34698,0.65736,0.8421,0.7193,0.0589,0.94957
115,9850,5779,0.33509,0.64566,0.8448,0.7241,0.05003,0.95765
117,13403,20017,0.37219,0.62477,0.8475,0.7288,0.04565,0.95466
119,18938,1456,0.3797,0.6794,0.8333,0.7333,0.02512,0.9597
121,20017,7682,0.32053,0.69355,0.8361,0.7377,0.03685,0.96595
123,7008,6140,0.29219,0.69283,0.8387,0.7258,0.03161,0.97321
125,5666,3906,0.35239,0.76016,0.8254,0.7143,0.02015,0.97543
127,6897,8789,0.25263,0.73681,0.8281,0.7188,0.03179,0.97645
129,5583,12442,0.2887,0.72224,0.8154,0.7077,0.02576,0.96598
131,6395,3552,0.34263,0.72039,0.803,0.697,0.02105,0.97567
133,16663,7421,0.26986,0.75838,0.806,0.6866,0.03165,0.96426
135,10536,3529,0.33729,0.60399,0.8088,0.6912,0.05355,0.96074
137,11181,1404,0.50669,0.47476,0.7971,0.6957,0.0478,0.97593
139,10917,9182,0.57721,0.56309,0.7857,0.6857,0.0215,0.98302
141,6170,5235,0.58694,0.37042,0.7746,0.6901,0.02006,0.98696
143,14902,5563,0.64118,0.37929,0.7778,0.6944,0.01343,0.98861
145,4887,870,0.6018,0.32771,0.7808,0.6986,0.01235,0.98231
147,3197,12625,0.66566,0.36003,0.7838,0.7027,0.04473,0.9865
149,7290,14837,0.6528,0.36293,0.7867,0.7067,0.0116,0.98319
151,20017,20017,0.6334,0.42482,0.7763,0.7105,0.02213,0.98101
153,4496,20017,0.57322,0.4344,0.7792,0.7143,0.02484,0.97658
