MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
1,3275,2684,0.48585,0.53163,0,1,0.49554,0.50773
3,10236,7221,0.47382,0.52524,0.5,1,0.4564,0.54628
5,8177,15060,0.46948,0.53403,0.6667,0.6667,0.46435,0.55901
7,2916,4260,0.47879,0.50436,0.75,0.75,0.41478,0.56871
9,20017,20089,0.49231,0.50757,0.8,0.8,0.41122,0.56491
11,5430,20017,0.45992,0.53748,0.8333,0.8333,0.38432,0.59428
13,20154,20229,0.46246,0.53755,0.8571,0.8571,0.41274,0.61521
15,7536,16445,0.43912,0.57362,0.875,0.875,0.37704,0.66035
17,20017,17589,0.43094,0.57858,0.8889,0.8889,0.33626,0.66238
19,14287,7310,0.42341,0.54753,0.8,0.9,0.33659,0.66776
21,7059,8804,0.47589,0.54573,0.7273,0.9091,0.37715,0.85328
23,3899,11146,0.45306,0.53832,0.75,0.8333,0.17193,0.81956
25,11939,3548,0.46751,0.5155,0.7692,0.8462,0.11026,0.90816
27,5423,20017,0.48207,0.50726,0.7143,0.8571,0.13261,0.88609
29,20228,11238,0.492,0.50043,0.7333,0.8667,0.11085,0.89609
31,20017,20168,0.49397,0.50627,0.75,0.8125,0.10685,0.89359
33,20017,20243,0.48262,0.51747,0.7647,0.8235,0.1092,0.88888
35,5556,8587,0.46588,0.52788,0.7778,0.8333,0.11544,0.88413
37,14583,7755,0.4719,0.52517,0.7895,0.8421,0.11756,0.88353
39,3553,20017,0.44455,0.57364,0.8,0.85,0.12514,0.87368
41,20089,20165,0.42642,0.57351,0.8095,0.8571,0.12729,0.86984
43,20235,2800,0.42687,0.5786,0.7727,0.8636,0.06295,0.90797
45,20017,4431,0.44112,0.56518,0.7826,0.8261,0.10816,0.88883
47,10218,4947,0.45611,0.55231,0.75,0.8333,0.13085,0.87898
49,12833,13898,0.46065,0.53478,0.76,0.84,0.21561,0.79143
51,14503,4424,0.46937,0.57092,0.7692,0.8077,0.21233,0.79415
53,4640,8111,0.48184,0.57633,0.7407,0.8148,0.18904,0.81999
55,4514,1301,0.43372,0.48824,0.7143,0.8214,0.16938,0.85984
57,7271,9493,0.50895,0.50814,0.7241,0.8276,0.15902,0.85097
59,7228,8280,0.50479,0.4728,0.7333,0.8333,0.12627,0.82947
61,11762,8722,0.54063,0.48119,0.7419,0.8387,0.17476,0.84425
63,20017,11125,0.51425,0.4752,0.75,0.8438,0.14787,0.85045
65,15154,20017,0.52845,0.47394,0.7576,0.8485,0.15789,0.83392
67,4731,3573,0.5164,0.46697,0.7647,0.8529,0.16324,0.8433
69,6419,9124,0.53929,0.48435,0.7714,0.8571,0.12328,0.8776
71,20017,4468,0.51318,0.49072,0.7778,0.8333,0.09998,0.91226
73,8475,20017,0.49897,0.51032,0.7838,0.8378,0.08183,0.91646
75,8488,7460,0.47763,0.51402,0.7895,0.8421,0.06243,0.93759
77,3061,5868,0.4838,0.53709,0.7949,0.8462,0.06729,0.95235
79,4169,1552,0.48483,0.49453,0.775,0.85,0.06448,0.94888
81,2345,10546,0.50056,0.53602,0.7805,0.8537,0.07977,0.95852
83,20017,20197,0.45919,0.54122,0.7857,0.8571,0.05992,0.93674
85,7002,4874,0.47344,0.56466,0.7674,0.8605,0.07088,0.97097
87,6131,10172,0.44167,0.53655,0.75,0.8636,0.02951,0.95837
89,4455,6210,0.46953,0.51276,0.7333,0.8444,0.04539,0.96086
91,10709,11543,0.50629,0.48126,0.7391,0.8261,0.04984,0.94962
93,20017,5231,0.48394,0.53431,0.7447,0.8298,0.05356,0.83204
95,8282,10359,0.46872,0.56845,0.75,0.8333,0.03088,0.97637
97,3406,1498,0.46021,0.50202,0.7347,0.8367,0.02728,0.97717
99,5279,7186,0.49777,0.52023,0.74,0.84,0.02148,0.97725
101,6218,7152,0.5111,0.48591,0.7451,0.8431,0.02511,0.97767
103,6825,10252,0.48462,0.52431,0.75,0.8462,0.02265,0.97998
105,1734,2885,0.46189,0.58904,0.7547,0.8491,0.01216,0.97858
107,8998,6320,0.42024,0.60284,0.7593,0.8333,0.01131,0.98133
109,1670,4692,0.38476,0.59673,0.7636,0.8364,0.01502,0.9828
111,12056,9615,0.39827,0.6489,0.75,0.8393,0.01214,0.97913
113,20017,9766,0.35202,0.64378,0.7544,0.8421,0.02708,0.97896
115,3399,5559,0.38107,0.68942,0.7414,0.8448,0.02368,0.9787
117,20017,3103,0.31806,0.69066,0.7458,0.8475,0.02128,0.98386
119,4493,20017,0.34099,0.6701,0.7333,0.85,0.012,0.98738
121,6418,10133,0.34929,0.6526,0.7213,0.8525,0.03256,0.99163
123,5654,7107,0.38635,0.63664,0.7097,0.8387,0.01022,0.98825
125,1059,15324,0.39537,0.59958,0.7143,0.8413,0.00774,0.98704
127,6450,20017,0.45466,0.55326,0.7188,0.8438,0.01952,0.97693
129,3613,13838,0.38217,0.63759,0.7231,0.8462,0.02312,0.98008
131,3474,3251,0.34002,0.64743,0.7273,0.8485,0.0105,0.99443
133,2339,3806,0.33994,0.65696,0.7313,0.8358,0.00576,0.99245
135,3094,20017,0.35173,0.66106,0.7353,0.8382,0.0164,0.98808
