1.000000000000000000e+00,1.545199999999999907e-01,9.095999999999999919e-02,5.273299999999999654e-01,4.853299999999999836e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.963600000000000234e-01
3.000000000000000000e+00,3.713199999999999834e-01,3.146399999999999753e-01,5.152900000000000258e-01,4.853199999999999736e-01,2.500000000000000000e-01,5.000000000000000000e-01,4.577899999999999747e-01
5.000000000000000000e+00,4.557999999999999829e-01,2.719199999999999950e-01,5.126500000000000501e-01,4.771699999999999831e-01,3.333499999999999797e-01,6.666999999999999593e-01,4.567100000000000048e-01
7.000000000000000000e+00,1.799600000000000088e-01,4.281200000000000006e-01,5.188500000000000334e-01,4.698800000000000199e-01,3.750000000000000000e-01,7.500000000000000000e-01,4.908600000000000185e-01
9.000000000000000000e+00,2.955200000000000049e-01,8.006799999999999473e-01,5.288000000000000478e-01,4.667899999999999827e-01,4.000000000000000222e-01,8.000000000000000444e-01,4.721799999999999886e-01
1.100000000000000000e+01,8.039199999999999680e-01,3.877200000000000091e-01,5.330899999999999528e-01,4.660199999999999898e-01,4.166500000000000203e-01,8.333000000000000407e-01,4.724900000000000211e-01
1.300000000000000000e+01,8.006799999999999473e-01,5.837999999999999856e-01,5.307500000000000551e-01,4.712999999999999967e-01,4.285499999999999865e-01,8.570999999999999730e-01,4.811000000000000276e-01
1.500000000000000000e+01,2.714400000000000146e-01,1.956799999999999928e-01,5.211999999999999966e-01,4.557599999999999985e-01,5.000000000000000000e-01,8.750000000000000000e-01,4.885800000000000143e-01
1.700000000000000000e+01,8.006799999999999473e-01,2.572800000000000087e-01,5.327600000000000113e-01,4.647200000000000220e-01,5.555499999999999883e-01,8.889000000000000234e-01,4.807299999999999907e-01
1.900000000000000000e+01,2.106800000000000062e-01,5.306800000000000406e-01,5.140700000000000269e-01,4.885999999999999788e-01,5.500000000000000444e-01,9.000000000000000222e-01,4.859999999999999876e-01
2.100000000000000000e+01,3.325600000000000223e-01,8.006799999999999473e-01,5.086800000000000210e-01,4.866900000000000115e-01,5.454499999999999904e-01,9.091000000000000192e-01,4.367099999999999871e-01
2.300000000000000000e+01,8.035600000000000520e-01,8.064400000000000457e-01,5.132900000000000240e-01,4.867799999999999905e-01,5.416999999999999593e-01,9.166999999999999593e-01,4.119499999999999829e-01
2.500000000000000000e+01,6.061600000000000321e-01,2.677599999999999980e-01,5.169399999999999551e-01,4.929499999999999993e-01,5.384500000000000952e-01,9.231000000000000316e-01,4.033800000000000163e-01
2.700000000000000000e+01,2.563599999999999768e-01,5.507199999999999873e-01,5.082799999999999541e-01,5.084999999999999520e-01,5.357499999999999485e-01,9.285999999999999810e-01,3.455799999999999983e-01
2.900000000000000000e+01,8.006799999999999473e-01,8.034400000000000430e-01,4.928400000000000003e-01,5.071499999999999897e-01,5.332999999999999963e-01,9.333000000000000185e-01,2.943600000000000105e-01
3.100000000000000000e+01,6.800000000000000488e-02,8.006799999999999473e-01,4.693499999999999894e-01,5.178899999999999615e-01,5.312500000000000000e-01,9.375000000000000000e-01,2.132300000000000029e-01
3.300000000000000000e+01,5.153200000000000003e-01,6.324000000000000454e-02,4.700500000000000234e-01,4.752899999999999903e-01,5.000000000000000000e-01,8.823999999999999622e-01,1.723000000000000087e-01
3.500000000000000000e+01,2.642800000000000149e-01,2.139199999999999990e-01,5.193600000000000438e-01,4.803899999999999837e-01,5.000000000000000000e-01,8.889000000000000234e-01,1.067000000000000032e-01
3.700000000000000000e+01,8.006799999999999473e-01,8.042799999999999949e-01,5.141700000000000159e-01,4.860599999999999921e-01,5.000000000000000000e-01,8.947000000000000508e-01,8.824999999999999512e-02
3.900000000000000000e+01,8.071199999999999486e-01,4.894800000000000262e-01,5.141599999999999504e-01,4.800499999999999767e-01,5.000000000000000000e-01,9.000000000000000222e-01,7.882000000000000117e-02
4.100000000000000000e+01,3.654800000000000271e-01,6.032399999999999984e-01,5.298500000000000432e-01,4.659300000000000108e-01,5.238500000000000378e-01,9.048000000000000487e-01,5.824000000000000010e-02
4.300000000000000000e+01,1.691999999999999893e-01,1.020400000000000057e-01,5.415699999999999958e-01,5.073299999999999477e-01,5.000000000000000000e-01,8.636000000000000343e-01,5.183999999999999719e-02
4.500000000000000000e+01,8.006799999999999473e-01,3.609600000000000031e-01,4.939100000000000157e-01,5.118800000000000017e-01,5.000000000000000000e-01,8.696000000000000396e-01,1.113900000000000029e-01
4.700000000000000000e+01,4.372400000000000175e-01,1.293600000000000028e-01,4.883299999999999863e-01,5.152799999999999603e-01,5.000000000000000000e-01,8.750000000000000000e-01,8.996999999999999442e-02
4.900000000000000000e+01,2.594000000000000195e-01,5.575999999999999707e-02,4.624400000000000177e-01,5.411599999999999744e-01,4.799999999999999822e-01,8.399999999999999689e-01,9.150999999999999412e-02
5.100000000000000000e+01,7.159999999999999698e-01,2.179200000000000026e-01,4.445999999999999952e-01,5.873800000000000132e-01,4.807999999999999496e-01,8.461999999999999522e-01,1.308999999999999921e-02
5.300000000000000000e+01,4.783200000000000229e-01,4.886400000000000188e-01,4.333500000000000130e-01,5.376400000000000068e-01,4.629499999999999726e-01,8.147999999999999687e-01,2.417000000000000051e-02
5.500000000000000000e+01,2.022799999999999876e-01,6.750800000000000134e-01,4.198000000000000065e-01,5.702899999999999636e-01,4.642499999999999960e-01,8.214000000000000190e-01,5.780000000000000415e-03
5.700000000000000000e+01,8.006799999999999473e-01,8.038399999999999990e-01,4.301200000000000023e-01,5.703000000000000291e-01,4.655000000000000249e-01,8.276000000000000023e-01,8.349999999999999784e-03
5.900000000000000000e+01,3.750800000000000245e-01,2.332400000000000029e-01,4.109400000000000275e-01,4.837899999999999978e-01,4.666500000000000092e-01,8.000000000000000444e-01,1.196000000000000014e-02
6.100000000000000000e+01,1.038800000000000001e-01,1.531200000000000061e-01,4.460000000000000075e-01,5.997500000000000053e-01,4.838999999999999968e-01,8.064999999999999947e-01,1.065999999999999934e-02
6.300000000000000000e+01,8.006799999999999473e-01,8.038399999999999990e-01,4.732100000000000195e-01,5.271599999999999620e-01,4.843500000000000028e-01,8.125000000000000000e-01,6.329999999999999689e-03
6.500000000000000000e+01,1.764000000000000012e-01,8.136000000000000176e-02,4.259100000000000108e-01,5.004699999999999704e-01,4.848500000000000032e-01,8.182000000000000384e-01,5.629999999999999588e-03
6.700000000000000000e+01,2.736399999999999944e-01,8.006799999999999473e-01,5.043999999999999595e-01,5.138300000000000090e-01,4.853000000000000091e-01,8.235000000000000098e-01,7.349999999999999763e-03
6.900000000000000000e+01,1.697200000000000097e-01,4.547999999999999821e-01,4.832299999999999929e-01,5.346300000000000496e-01,4.857500000000000151e-01,8.286000000000000032e-01,9.079999999999999530e-03
7.100000000000000000e+01,2.129600000000000104e-01,2.055200000000000082e-01,4.759300000000000197e-01,5.514299999999999757e-01,4.722500000000000031e-01,8.055999999999999828e-01,1.349999999999999985e-02
7.300000000000000000e+01,1.829600000000000115e-01,1.041200000000000042e-01,4.530299999999999883e-01,5.542500000000000204e-01,4.594500000000000250e-01,7.838000000000000522e-01,3.950000000000000386e-03
7.500000000000000000e+01,2.204000000000000126e-01,3.056800000000000073e-01,4.569400000000000128e-01,5.907700000000000173e-01,4.474000000000000199e-01,7.631999999999999895e-01,3.000000000000000062e-03
7.700000000000000000e+01,1.797600000000000031e-01,1.161200000000000010e-01,4.079999999999999738e-01,6.364199999999999857e-01,4.359000000000000097e-01,7.436000000000000387e-01,2.980000000000000010e-03
7.900000000000000000e+01,1.844399999999999928e-01,2.163599999999999968e-01,3.608100000000000196e-01,6.522900000000000365e-01,4.249999999999999889e-01,7.249999999999999778e-01,5.989999999999999665e-03
8.100000000000000000e+01,2.782800000000000273e-01,4.926400000000000223e-01,3.601199999999999957e-01,6.310400000000000453e-01,4.268500000000000072e-01,7.317000000000000171e-01,7.599999999999999985e-03
8.300000000000000000e+01,8.006799999999999473e-01,5.939200000000000035e-01,3.693100000000000271e-01,6.349599999999999689e-01,4.285499999999999865e-01,7.380999999999999783e-01,7.790000000000000049e-03
8.500000000000000000e+01,4.004800000000000026e-01,4.607600000000000029e-01,3.564599999999999991e-01,6.374100000000000321e-01,4.302499999999999658e-01,7.441999999999999726e-01,5.599999999999999943e-03
8.700000000000000000e+01,2.356800000000000006e-01,3.026800000000000046e-01,3.720399999999999818e-01,6.147799999999999931e-01,4.431999999999999829e-01,7.500000000000000000e-01,5.470000000000000036e-03
8.900000000000000000e+01,2.337599999999999956e-01,3.262800000000000145e-01,4.383400000000000074e-01,4.975100000000000078e-01,4.332999999999999630e-01,7.332999999999999519e-01,7.020000000000000198e-03
9.100000000000000000e+01,4.067600000000000104e-01,8.006799999999999473e-01,5.222799999999999665e-01,5.654400000000000537e-01,4.238999999999999990e-01,7.174000000000000377e-01,4.740000000000000289e-03
9.300000000000000000e+01,8.035999999999999810e-01,2.458799999999999875e-01,4.346999999999999753e-01,5.458600000000000119e-01,4.148999999999999910e-01,7.020999999999999464e-01,3.799999999999999992e-03
9.500000000000000000e+01,1.291200000000000125e-01,1.871599999999999930e-01,4.611500000000000044e-01,5.593599999999999683e-01,4.166500000000000203e-01,7.083000000000000407e-01,3.370000000000000166e-03
