0.8956524,0.85479647,0.8863518,0.8328978,0.9538458,
0.21871358,0.38586307,0.2844749,0.08893269,0.016560555,

0.82026535,0.99585456,0.99535155,0.9870933,0.9852082,
0.21065485,0.23421735,0.30441302,0.22232181,0.011237681,

0.95833147,0.7401346,0.96176165,0.84471303,0.8702251,
0.03762114,0.11606848,0.30686635,0.36639255,0.25843662,

0.87720287,0.30286217,0.43340212,0.4296065,0.96384406,
0.24805182,0.47298115,0.32773352,0.27399284,0.3955996,

0.9822771,0.93160844,0.68991643,0.7039765,0.7766096,
0.085911036,0.44094795,0.11530769,0.07052845,0.13351902,

0.99982333,0.9041727,0.9041727,0.99982333,0.9923318,
0.17085588,0.3321225,0.3321225,0.17085588,0.16020572,

