0.08387097,0.10828333,0.22576667,0.57675195,0.49035874,0.8571,1.0,0.88738
0.23870967,0.33361667,0.062633336,0.5642772,0.45512044,0.8158,0.9211,0.94548
0.12258065,0.033866666,0.06848333,0.5156838,0.51755756,0.75,0.65,0.16816
0.103225805,0.18631667,0.14765,0.50783944,0.5092819,0.5882,0.7059,0.26762
0.12903225,0.33886668,0.15891667,0.5047157,0.50628376,0.9048,0.9048,0.78695
0.41290322,0.049,0.33361667,0.4992718,0.53060764,0.7692,0.7846,0.02388
0.62580645,0.33361667,0.3352,0.3407559,0.6784196,0.8673,0.8571,0.04232
0.09677419,0.041983332,0.10368333,0.55452436,0.45542845,0.9375,0.875,0.61444
0.5483871,0.33946666,0.34083334,0.4155141,0.60163873,0.814,0.8256,0.03543
0.6451613,0.1231,0.22926667,0.28149578,0.7448713,0.7624,0.8812,0.00983
0.62580645,0.33361667,0.16821666,0.81777,0.1963776,0.7755,0.7857,0.99312
0.2451613,0.02795,0.060066666,0.65898293,0.36303058,0.7692,0.8462,0.99754
0.85806453,0.09833334,0.33361667,0.10528219,0.92351687,0.806,0.8433,0.02205
0.9935484,0.23881666,0.16795,0.6250439,0.38666654,0.8129,0.7871,0.04173
0.9612903,0.3352,0.1269,0.30662608,0.7178676,0.8133,0.8,0.02532
0.90967745,0.33361667,0.33588332,0.40468657,0.61321026,0.8099,0.7958,0.11555
0.52903223,0.18071666,0.113016665,0.1916413,0.84742385,0.759,0.8675,0.01697
0.5483871,0.25543332,0.01,0.6035295,0.1845391,0.7558,0.6977,0.98568
0.2580645,0.11581667,0.13045,0.56472915,0.44514036,0.8049,0.7561,0.84759
0.42580646,0.097166665,0.18691666,0.7184741,0.3766967,0.8657,0.8806,0.96501
0.5096774,0.08161667,0.12601666,0.29905283,0.81888,0.725,0.75,0.05152
0.2580645,0.0822,0.120566666,0.5459467,0.48126167,0.7805,0.7561,0.92057
0.18709677,0.10085,0.16215,0.49277326,0.51550406,0.6,0.8667,0.98322
0.43225807,0.11378333,0.034316666,0.22879441,0.7469351,0.9265,0.8824,0.01408
0.31612903,0.10536667,0.13451667,0.41359568,0.57442963,0.8,0.8,0.00489
0.025806451,0.10868333,0.066583335,0.47258464,0.56869006,0.2,0.8,0.49851
0.5032258,0.15468334,0.09845,0.21118711,0.8216933,0.7342,0.7975,0.02559
0.18709677,0.33361667,0.33533335,0.423238,0.5944514,0.9,0.9333,0.296
0.0,1.0,0.44705,0.4782696,0.5488326,0.0,1.0,0.51813
0.23225807,0.07596666,0.19536667,0.5969506,0.3962667,0.8919,0.8649,0.99628
0.4,0.33361667,0.046133332,0.56469905,0.4591248,0.6984,0.8571,0.97335
0.16774194,0.058333334,0.33361667,0.5638252,0.46908435,0.7407,0.8519,0.99766
0.7354839,0.07945,0.33361667,0.19379073,0.87956136,0.8522,0.8435,0.20025
0.21290323,0.0453,0.098233335,0.31218046,0.7068403,0.9412,0.8529,0.02416
0.18709677,0.1781,0.036316667,0.5840239,0.42702836,0.8667,0.9,0.92397
0.5354839,0.063433334,0.23696667,0.659224,0.34837875,0.7619,0.7024,0.98785
0.04516129,0.18916667,0.10221667,0.54037225,0.48382857,0.5,0.875,0.68196
0.63225806,0.30413333,0.22575,0.33167607,0.7026306,0.8081,0.8081,0.0293
0.32258064,0.09866667,0.06775,0.5429937,0.53196293,0.7647,0.8235,0.0541
0.11612903,0.12055,0.33361667,0.48442665,0.5328357,0.8947,1.0,0.22278
0.59354836,0.27145,0.09336667,0.8166451,0.18410785,0.7742,0.7957,0.97714
0.44516128,0.03245,0.16768333,0.42041564,0.6183954,0.7857,0.8286,0.02003
0.516129,0.06895,0.22138333,0.89680696,0.11912438,0.7901,0.7654,0.99314
0.16774194,0.25503334,0.33361667,0.5322164,0.4813438,0.9259,0.8889,0.90176
0.45806453,0.3351,0.11991667,0.2673838,0.78546935,0.9306,0.8889,0.01244
0.13548388,0.33361667,0.15158333,0.5134842,0.50046206,0.8636,0.9091,0.85227
0.051612902,0.11823333,0.18391667,0.47146976,0.55105036,0.7778,0.5556,0.42303
0.1483871,0.33361667,0.17145,0.62962407,0.36924246,0.75,0.8333,0.90003
0.21935484,0.33628333,0.33743334,0.60813975,0.4051276,0.9143,0.8857,0.95373
0.56774193,0.06266667,0.080416664,0.81998974,0.19985831,0.7528,0.6966,0.96986
0.6903226,0.30975,0.33361667,0.35231668,0.66483563,0.8519,0.8426,0.07366
0.30967742,0.21296667,0.042183332,0.57807773,0.44931927,0.7959,0.8163,0.97711
0.18709677,0.20461667,0.33361667,0.561967,0.44904202,0.8667,0.8333,0.99015
0.21290323,0.123733334,0.16296667,0.4849188,0.522948,0.8235,0.8824,0.91821
0.077419356,0.33361667,0.33731666,0.46712065,0.54854506,0.6154,0.9231,0.35331
