0.5664738,0.8508363,0.90985584,0.98090696,0.98688614,
0.19729114,0.4693551,0.29572982,0.27061814,0.43060583,

0.4668178,0.53735125,0.7024209,0.93075997,0.95117617,
0.33948034,0.19796234,0.22541636,0.24760652,0.28323418,

0.05413103,0.2794851,0.9134304,0.98712635,0.9981035,
0.47132528,0.06927645,0.44119865,0.20365644,0.29293388,

0.39182055,0.47461492,0.78635055,0.95063174,0.99721014,
0.03535223,0.10779697,0.17413169,0.37492412,0.34570622,

0.16401213,0.6303823,0.9391707,0.9876967,0.9979216,
0.34397346,0.016131103,0.2000559,0.46116835,0.4307003,

0.20954794,0.70352626,0.8261348,0.83160114,0.9384884,
0.41838932,0.18175554,0.3506626,0.2583341,0.13133442,

