0.064383335,0.0379,0.52965516,0.4983161,0.0,1.0,0.49636
0.15471667,0.1311,0.5175621,0.49830586,0.5,1.0,0.45779
0.18991667,0.1133,0.51491046,0.48993778,0.6667,1.0,0.45671
0.074983336,0.17838334,0.5211378,0.48245272,0.75,1.0,0.49086
0.12313333,0.33361667,0.5311317,0.47928002,0.8,1.0,0.47218
0.33496666,0.16155,0.53544056,0.47848943,0.8333,1.0,0.47249
0.33361667,0.24325,0.5330903,0.4839107,0.8571,1.0,0.4811
0.1131,0.081533335,0.5234982,0.4679549,0.875,0.875,0.48858
0.33361667,0.1072,0.5351091,0.47715464,0.8889,0.7778,0.48073
0.08778334,0.22111666,0.51633674,0.50167364,0.9,0.8,0.486
0.13856667,0.33361667,0.51092297,0.4997125,0.9091,0.8182,0.43671
0.33481666,0.33601665,0.5155533,0.4998049,0.9167,0.8333,0.41195
0.25256667,0.11156667,0.5192194,0.50614,0.9231,0.8462,0.40338
0.106816664,0.22946666,0.5105212,0.5221061,0.9286,0.8571,0.34558
0.33361667,0.33476666,0.49501312,0.52071995,0.9333,0.8667,0.29436
0.028333332,0.33361667,0.47141954,0.53174734,0.9375,0.875,0.21323
0.21471667,0.02635,0.4721226,0.4880075,0.8824,0.8824,0.1723
0.11011667,0.08913333,0.52165,0.49324393,0.8889,0.8889,0.1067
0.33361667,0.33511665,0.5164372,0.49906564,0.8947,0.8947,0.08825
0.3363,0.20395,0.5164271,0.49289483,0.9,0.9,0.07882
0.15228333,0.25135,0.53218627,0.47839704,0.9048,0.8571,0.05824
0.0705,0.042516667,0.54395795,0.5209048,0.8636,0.8636,0.05184
0.33361667,0.1504,0.49608782,0.52557653,0.8696,0.8696,0.11139
0.18218334,0.0539,0.49048322,0.5290675,0.875,0.875,0.08997
0.10808333,0.023233334,0.46447906,0.55564,0.84,0.88,0.09151
0.29833335,0.0908,0.4465604,0.6030967,0.8462,0.8846,0.01309
0.1993,0.2036,0.4352608,0.5520258,0.8148,0.8889,0.02417
0.08428333,0.28128332,0.42165104,0.5855494,0.8214,0.8929,0.00578
0.33361667,0.33493334,0.43201655,0.58555967,0.8276,0.8966,0.00835
0.15628333,0.09718333,0.41275197,0.49673492,0.8,0.8667,0.01196
0.043283332,0.0638,0.44796658,0.6157977,0.8065,0.8387,0.01066
0.33361667,0.33493334,0.47529656,0.54126537,0.8125,0.8438,0.00633
0.0735,0.0339,0.427788,0.51386124,0.8182,0.8485,0.00563
0.11401667,0.33361667,0.5066241,0.5275787,0.8235,0.8529,0.00735
0.070716664,0.1895,0.48536074,0.54893523,0.8286,0.8571,0.00908
0.08873333,0.08563333,0.47802854,0.56618476,0.8056,0.8611,0.0135
0.076233335,0.043383334,0.45502758,0.56908023,0.7838,0.8649,0.00395
0.09183333,0.12736666,0.4589548,0.6065774,0.7632,0.8684,0.003
0.0749,0.048383333,0.409799,0.6534489,0.7436,0.8718,0.00298
0.07685,0.09015,0.36240095,0.66974354,0.725,0.875,0.00599
0.11595,0.20526667,0.3617079,0.6479249,0.7317,0.878,0.0076
0.33361667,0.24746667,0.37093842,0.6519498,0.7381,0.881,0.00779
0.16686666,0.19198333,0.35803175,0.6544654,0.7442,0.8837,0.0056
0.0982,0.12611666,0.37368044,0.6312299,0.75,0.8636,0.00547
0.0974,0.13595,0.4402728,0.510822,0.7333,0.8667,0.00702
0.16948333,0.33361667,0.5245829,0.5805696,0.7174,0.8696,0.00474
0.33483332,0.10245,0.43661675,0.56046575,0.7021,0.8723,0.0038
0.0538,0.077983335,0.46318337,0.57432693,0.7083,0.875,0.00337
0.028383333,0.06993333,0.4077701,0.61510974,0.7143,0.8571,0.00517
0.0861,0.33361667,0.40465644,0.61109513,0.72,0.86,0.0092
0.112833336,0.25671667,0.41506213,0.62556213,0.7059,0.8627,0.00819
0.071716666,0.12143333,0.40376252,0.64344823,0.6923,0.8654,0.00982
0.10046667,0.04365,0.35656533,0.62780046,0.6981,0.8679,0.01066
0.10188333,0.0904,0.4228965,0.66532844,0.6852,0.8704,0.01173
0.0747,0.05358333,0.37866232,0.70304126,0.6727,0.8727,0.01642
0.20665,0.082216665,0.30929783,0.7367189,0.6786,0.8571,0.01752
0.23935,0.07748333,0.35702735,0.6684395,0.6842,0.8596,0.01611
0.17285,0.2105,0.37747714,0.62574697,0.6897,0.8621,0.01405
0.13108334,0.20713334,0.43837446,0.5768733,0.6949,0.8644,0.01184
0.21953334,0.1592,0.45684555,0.56476784,0.7,0.8667,0.01269
0.10423333,0.33361667,0.46104398,0.6263733,0.6885,0.8689,0.01058
0.061783332,0.11553333,0.4113659,0.6386122,0.6935,0.871,0.00979
0.12281667,0.046183333,0.38265988,0.6236216,0.6825,0.873,0.01036
0.0495,0.066416666,0.38509056,0.6573916,0.6875,0.8594,0.01275
0.0429,0.20276667,0.404787,0.65733004,0.6923,0.8615,0.01073
0.21076667,0.20098333,0.37447393,0.6840668,0.697,0.8636,0.01181
0.0675,0.31051666,0.29705405,0.75298274,0.7015,0.8657,0.01833
0.13865,0.33361667,0.30264863,0.7960039,0.6912,0.8676,0.01098
0.2787,0.14941667,0.23153645,0.7994743,0.6957,0.8696,0.0104
0.33361667,0.20305,0.22466628,0.7996694,0.7,0.8714,0.00959
0.030333333,0.13138333,0.22469641,0.78543854,0.7042,0.8732,0.01236
0.22386667,0.13351667,0.23898916,0.8197425,0.7083,0.875,0.01191
0.21765,0.23866667,0.20755115,0.83692014,0.7123,0.8767,0.0086
1.0,0.38716668,0.47053567,0.54146045,1.0,1.0,0.51887
0.1484,0.08648333,0.46764296,0.549233,1.0,1.0,0.48281
0.0229,0.006766667,0.47064614,0.527322,1.0,1.0,0.50793
0.022483332,0.0045,0.48241782,0.51084256,0.75,1.0,0.51926
0.021383332,0.026516667,0.49303442,0.5505165,0.8,0.8,0.52203
0.038233332,0.029633334,0.5135746,0.5259975,0.8333,0.6667,0.52131
0.029783333,0.008033333,0.48793203,0.531388,0.7143,0.7143,0.52312
0.0071,0.011233333,0.5135947,0.55492127,0.75,0.625,0.46106
0.027516667,0.0112,0.46897882,0.56340224,0.7778,0.5556,0.44385
0.003333333,0.012583333,0.43410572,0.5421895,0.8,0.5,0.44606
0.014666667,0.008183333,0.39413023,0.6006325,0.8182,0.4545,0.26151
0.021616668,0.05028333,0.42609054,0.58775693,0.8333,0.5,0.26411
0.051016666,0.011466667,0.43054008,0.59259295,0.8462,0.4615,0.14917
0.018566666,0.032283332,0.4789124,0.53735346,0.8571,0.5,0.1703
1.0,0.24716666,0.4684264,0.6539725,0.8,0.4667,0.17342
0.02125,0.018766668,0.448067,0.59322953,0.75,0.4375,0.03324
0.0159,0.0052,0.45078897,0.5747171,0.7647,0.4706,0.09327
0.016966667,0.01085,0.49536464,0.5576832,0.7778,0.4444,0.09682
0.05028333,0.013183333,0.4652826,0.5700454,0.7895,0.4211,0.09768
0.016266666,0.006516667,0.5267525,0.5072592,0.8,0.45,0.04273
0.010216667,0.016283333,0.49479213,0.5113354,0.8095,0.4762,0.06167
0.017566668,0.010116667,0.4862647,0.50419945,0.7727,0.5,0.04001
0.013633333,0.036566667,0.5481162,0.50945646,0.7826,0.5217,0.04544
0.0257,0.012916667,0.5179036,0.49580055,0.75,0.5417,0.02803
0.024383333,0.018733334,0.48210645,0.5322607,0.72,0.56,0.02215
0.005083333,0.0107,0.44208074,0.5509477,0.7308,0.5769,0.0053
0.028133333,0.0231,0.48665643,0.5248886,0.7037,0.5556,0.04561
0.01405,0.028633334,0.4622794,0.58263344,0.6786,0.5357,0.03921
0.008933333,0.023066668,0.5160053,0.5918434,0.6897,0.5517,0.07527
0.013016667,0.006166667,0.4469019,0.56811506,0.6667,0.5667,0.06739
0.04115,0.039983332,0.4719117,0.5455367,0.6774,0.5806,0.06331
0.013566667,0.011983333,0.4846677,0.57867014,0.6562,0.5938,0.06884
0.044516668,0.05028333,0.4112052,0.5281126,0.6364,0.6061,0.05897
0.016633334,0.02745,0.4831611,0.62176317,0.6471,0.5882,0.06862
0.025583332,0.016716667,0.40750897,0.5270345,0.6286,0.5714,0.04502
0.031716667,0.01875,0.4577194,0.50400436,0.6111,0.5833,0.0309
0.016416667,0.007183333,0.56144476,0.5009857,0.5946,0.5946,0.0096
0.0098,0.0328,0.47960547,0.5575703,0.6053,0.6053,0.06298
0.0201,0.014716667,0.505238,0.5082449,0.5897,0.6154,0.00588
0.010033333,0.023366667,0.4663272,0.55776536,0.6,0.6,0.05174
0.008583333,0.0042,0.42575908,0.5728895,0.6098,0.6098,0.1094
0.0065,0.0141,0.53911674,0.5325482,0.619,0.619,0.05172
0.027733333,0.023016667,0.4957664,0.56918293,0.6279,0.6279,0.00378
0.0056,0.012716667,0.44933257,0.6035382,0.6364,0.6136,0.00274
0.008583333,0.013616667,0.4785006,0.61317945,0.6222,0.6,0.17706
0.05028333,0.00695,0.38707927,0.6211163,0.6304,0.6087,0.00777
0.015083333,0.021,0.45343056,0.7127441,0.617,0.5957,0.00685
0.0056,0.0081,0.36889946,0.63662034,0.625,0.6042,0.00767
0.008,0.027716666,0.47422183,0.5616876,0.6327,0.6122,0.05694
0.015583333,0.020033333,0.51408684,0.713432,0.62,0.6,0.13278
0.0232,0.021983333,0.41261137,0.67219746,0.6078,0.6078,0.00888
0.010816667,0.05028333,0.3491327,0.63895106,0.5962,0.6154,0.02405
0.010566667,0.0119,0.41609666,0.623139,0.5849,0.6226,0.00504
0.012383333,0.01695,0.4779984,0.6019467,0.5741,0.6296,0.01285
0.007983333,0.02925,0.52905256,0.5077623,0.5818,0.6182,0.00678
0.03358333,0.05028333,0.47059593,0.54747725,0.5893,0.625,0.02423
0.034516666,0.05028333,0.49085486,0.5344477,0.5789,0.6316,0.0125
0.02815,0.006233333,0.49149767,0.54621434,0.569,0.6379,0.01075
0.022583334,0.02235,0.45163268,0.5688749,0.5763,0.6441,0.00982
0.017033333,0.012183333,0.4925021,0.55122495,0.5667,0.65,0.01017
0.014883333,0.026983334,0.4973835,0.5750868,0.5574,0.6557,0.00892
0.010916667,0.041016668,0.45347074,0.5763086,0.5484,0.6613,0.01122
0.017633334,0.05028333,0.47233355,0.62140375,0.5397,0.6667,0.00704
0.02235,0.03805,0.4134149,0.6686962,0.5469,0.6719,0.00618
0.05028333,0.0173,0.35885537,0.628396,0.5385,0.6615,0.00919
0.05028333,0.026583333,0.30493867,0.72792983,0.5303,0.6667,0.00897
0.00295,0.0165,0.28115427,0.74173975,0.5373,0.6567,0.00777
0.012983333,0.01725,0.3212302,0.7743803,0.5294,0.6471,0.00773
0.009866667,0.03895,0.32323903,0.71240526,0.5217,0.6522,0.0064
0.004233333,0.045116667,0.325057,0.68366635,0.5286,0.6571,0.00552
0.0157,0.02605,0.3951547,0.5479701,0.5211,0.662,0.00667
0.013016667,0.04005,0.5218409,0.51445675,0.5278,0.6528,0.00536
0.009716667,0.0208,0.4785006,0.6623714,0.5342,0.6575,0.00912
0.0117,0.020866668,0.43991122,0.6169374,0.5405,0.6622,0.01003
0.01415,0.020916667,0.49472183,0.64065546,0.5333,0.6667,0.01564
0.011533333,0.045566667,0.4119183,0.59858924,0.5263,0.6579,0.00837
0.026533334,0.0435,0.428471,0.61982256,0.5325,0.6494,0.01553
0.01165,0.007366667,0.4237402,0.5658562,0.5256,0.6538,0.0182
0.029733334,0.018216668,0.4262412,0.5795326,0.5316,0.6582,0.01966
0.009116667,0.024516666,0.45226544,0.73581535,0.5375,0.6625,0.01467
0.014933333,0.0155,0.39561677,0.5386574,0.5309,0.6543,0.01387
0.011766667,0.05028333,0.4405942,0.6014025,0.5244,0.6585,0.01346
0.005133333,0.042466667,0.44538525,0.6607388,0.5301,0.6627,0.01768
0.00785,0.016083334,0.38190657,0.68847156,0.5238,0.6548,0.00817
0.0226,0.013883333,0.28717068,0.79443294,0.5294,0.6471,0.0144
0.038816668,0.027333332,0.23053204,0.7891246,0.5233,0.6512,0.0139
0.041733332,0.021716667,0.24100803,0.77773786,0.5287,0.6552,0.01123
0.13511667,0.080416664,0.526431,0.4928435,1.0,1.0,0.51761
0.1354,0.19386667,0.5167887,0.49647823,1.0,1.0,0.47932
0.13023333,0.18766667,0.5180844,0.5011089,0.6667,1.0,0.50557
0.055533335,0.11975,0.4830305,0.5168696,0.75,1.0,0.63088
0.06718333,0.33361667,0.49746385,0.5123211,0.8,1.0,0.66155
0.33533335,0.23396666,0.503651,0.51428217,0.8333,1.0,0.6528
0.08116667,0.17986667,0.5100592,0.515771,0.8571,1.0,0.62476
0.33361667,0.17658333,0.49532446,0.5144465,0.875,1.0,0.71772
0.33361667,0.33545,0.5056297,0.50957966,0.8889,1.0,0.63875
0.3366,0.09695,0.50605154,0.51533973,0.9,1.0,0.67987
0.06128333,0.051033333,0.49852854,0.4897427,0.9091,1.0,0.67045
0.12625,0.26361668,0.5383132,0.4818572,0.9167,0.9167,0.67737
0.24305,0.10933334,0.5505268,0.4890753,0.9231,0.9231,0.63679
0.15168333,0.33361667,0.535531,0.48072776,0.9286,0.9286,0.62573
0.33551666,0.33663332,0.5346471,0.4803992,0.9333,0.9333,0.61694
0.041983332,0.10368333,0.55452436,0.45542845,0.9375,0.875,0.61444
0.22178334,0.33361667,0.5623487,0.4513317,0.9412,0.8824,0.61214
0.13405,0.02555,0.5912556,0.46736965,0.8889,0.8889,0.61506
0.06683333,0.14163333,0.52299595,0.49549255,0.8947,0.8947,0.69715
0.18591666,0.18165,0.5537108,0.4634577,0.9,0.9,0.79699
0.33361667,0.0926,0.5442894,0.45552087,0.9048,0.9048,0.82104
0.091,0.14756666,0.5551571,0.48265806,0.9091,0.9091,0.90955
0.33361667,0.19743334,0.5355109,0.48179558,0.913,0.913,0.88937
0.067033336,0.13941666,0.53587246,0.4975358,0.9167,0.9167,0.81083
0.33361667,0.12461667,0.51550305,0.5235641,0.92,0.92,0.80393
0.14313333,0.15848333,0.50713634,0.5192825,0.9231,0.9231,0.83816
0.07805,0.123,0.49309468,0.52084315,0.9259,0.8889,0.85391
0.33361667,0.11395,0.544189,0.4778015,0.9286,0.8929,0.86192
0.16598333,0.12841667,0.54191905,0.47877693,0.931,0.8966,0.85964
0.33361667,0.16231667,0.53103125,0.5134608,0.9333,0.8667,0.91023
0.25683334,0.12035,0.589066,0.41917366,0.9355,0.871,0.931
0.104433335,0.09048333,0.60351944,0.4461158,0.9375,0.8438,0.97677
0.1036,0.13071667,0.64621687,0.39016777,0.9091,0.8485,0.96409
0.056366667,0.19791667,0.6269121,0.40394685,0.9118,0.8529,0.94395
0.017416667,0.33361667,0.5459668,0.4588373,0.9143,0.8571,0.94094
0.102183335,0.04105,0.5844256,0.3652997,0.9167,0.8611,0.96856
0.09843333,0.018483333,0.70256424,0.324866,0.8919,0.8649,0.97545
0.1676,0.11636667,0.707978,0.41428632,0.8684,0.8421,0.96706
0.05985,0.24911667,0.6205743,0.39986035,0.8718,0.8462,0.98328
0.059566665,0.33361667,0.6062615,0.41754112,0.875,0.85,0.97838
0.15958333,0.17108333,0.61805326,0.40638027,0.878,0.8293,0.98141
0.072566666,0.04873333,0.6154719,0.4305912,0.881,0.8095,0.99046
0.051233333,0.33361667,0.6513494,0.3522599,0.8837,0.814,0.99684
0.11568333,0.15531667,0.68525827,0.33577016,0.8864,0.8182,0.99596
0.09821667,0.10015,0.67342633,0.32417807,0.8889,0.8222,0.99544
0.13025,0.13851666,0.6781069,0.33666345,0.8913,0.8261,0.99487
0.10485,0.21911667,0.68484646,0.33929196,0.8936,0.8085,0.99341
0.10961667,0.19115,0.6830888,0.30088097,0.875,0.8125,0.99623
0.065416664,0.055033334,0.7007362,0.29291332,0.8776,0.8163,0.99533
0.09045,0.08215,0.69842607,0.27579728,0.88,0.82,0.9944
0.07995,0.07656667,0.7348962,0.26452348,0.8824,0.8235,0.994
0.25123334,0.122933336,0.74410665,0.2654065,0.8846,0.8269,0.99275
0.19865,0.33361667,0.7606191,0.25482062,0.8868,0.8302,0.99277
0.33528334,0.1463,0.7548237,0.26439,0.8889,0.8148,0.99382
0.07253333,0.10035,0.7872159,0.22711872,0.8727,0.8182,0.99602
0.1725,0.14135,0.78203315,0.24723288,0.875,0.8214,0.99196
0.18313333,0.2341,0.7491789,0.26415384,0.8772,0.807,0.99069
0.17933333,0.21238333,0.7734756,0.24404994,0.8793,0.8103,0.99277
0.11235,0.16731666,0.7642752,0.25693575,0.8814,0.8136,0.99329
0.23628333,0.211,0.7634214,0.26478016,0.8833,0.8167,0.99314
0.16491666,0.15921667,0.7516799,0.2502721,0.8852,0.8197,0.9912
0.33361667,0.33491668,0.7586505,0.25129884,0.8871,0.8226,0.99112
0.3363,0.13888334,0.75870067,0.28755364,0.873,0.8254,0.97881
0.33361667,0.29008332,0.7240887,0.2911473,0.875,0.8281,0.99505
0.33361667,0.09241667,0.7208847,0.27693698,0.8769,0.8154,0.99544
0.1412,0.061916668,0.76686656,0.23727335,0.8636,0.8182,0.99544
0.11536667,0.09538333,0.7765993,0.24356736,0.8657,0.8209,0.99461
0.1102,0.049,0.76420486,0.249194,0.8676,0.8235,0.98743
0.33361667,0.09741667,0.7576762,0.28724563,0.8696,0.8116,0.98576
0.1881,0.074433334,0.8180814,0.19014518,0.8714,0.8143,0.99144
0.17003334,0.17146666,0.8272315,0.17313181,0.8732,0.8169,0.98895
0.29415,0.20293333,0.8343528,0.18661314,0.875,0.8194,0.98929
0.17311667,0.042933334,0.8269905,0.15444483,0.8767,0.8219,0.99241
0.33361667,0.23206666,0.8590814,0.15268908,0.8784,0.8243,0.99328
0.078,0.17661667,0.85898095,0.14745261,0.8667,0.8133,0.99373
0.245,-1.0,0.86340034,-1.0,0.8684,-1.0,0.99069
0.06086667,0.036083333,0.48059982,0.53253794,0.0,1.0,0.51887
0.09268333,0.18195,0.46319342,0.54735404,0.5,1.0,0.48843
0.08015,0.14768334,0.4925021,0.518379,0.6667,1.0,0.46087
0.12116667,0.063533336,0.48957926,0.55210793,0.5,1.0,0.49815
0.04255,0.031733334,0.46317333,0.52837956,0.6,1.0,0.54349
0.17056666,0.08681667,0.4860638,0.579625,0.6667,1.0,0.507
0.33361667,0.33496666,0.44431052,0.5721297,0.7143,1.0,0.39315
0.33658335,0.33816665,0.4447625,0.5722632,0.75,1.0,0.32577
0.16098334,0.33361667,0.44897097,0.5710516,0.7778,1.0,0.25647
0.094283335,0.1624,0.44593766,0.5857445,0.8,1.0,0.19907
0.1524,0.21578333,0.458312,0.5766885,0.8182,1.0,0.19139
0.21166667,0.10245,0.4609335,0.5475902,0.8333,0.9167,0.24969
0.07221667,0.06016667,0.48496902,0.53237367,0.8462,0.8462,0.15464
0.23223333,0.33361667,0.49053344,0.5310286,0.8571,0.8571,0.35862
