0.5372088,0.87390614,0.89023924,0.94879586,0.96929896,
0.009324431,0.26740217,0.36342806,0.49118233,0.14664471,

0.5832257,0.81775415,0.928697,0.9923865,0.997005,
0.402784,0.36696738,0.46812123,0.43193316,0.16771829,

0.8760405,0.97305894,0.98970675,0.99383193,0.9940926,
0.09518808,0.042309105,0.17167181,0.045049667,0.21535265,

0.8770847,0.9380956,0.9865263,0.99046034,0.9962559,
0.3840559,0.34340316,0.17545277,0.47237796,0.32701457,

0.9116385,0.9643484,0.99350667,0.99760413,0.998609,
0.14252102,0.0011136532,0.029423892,0.056053698,0.2976672,

0.92557937,0.96134436,0.9666725,0.9797891,0.98665434,
0.4173875,0.4103678,0.4758917,0.40081662,0.28267747,

