0.9025378,0.9538458,0.96794754,0.9750782,0.97618365,
0.45507896,0.016560555,0.1581859,0.4475131,0.37182522,

0.9852082,0.9852989,0.9870933,0.99888647,0.9999034,
0.011237681,0.31960016,0.22232181,0.08944607,0.0069119334,

0.7401346,0.84471303,0.8702251,0.95833147,0.96176165,
0.11606848,0.36639255,0.25843662,0.03762114,0.30686635,

0.5701055,0.7147338,0.9481491,0.9576751,0.96384406,
0.224666,0.44215852,0.048143446,0.33588606,0.3955996,

0.68991643,0.7039765,0.8398571,0.93160844,0.9822771,
0.11530769,0.07052845,0.045496464,0.44094795,0.085911036,

0.21223915,0.9923318,0.9948293,0.9966303,0.99801457,
0.3193773,0.16020572,0.1264478,0.03839892,0.3986026,

